"","AI2_1_D","AI2_1_M","AI2_2_D","AI2_2_M","AI2_3_D","AI2_3_M","AI2_7_D","AI2_7_M","AI2_9_D","AI2_9_M","AI2_12_D","AI2_12_M","AI4_1_D","AI4_1_M","AI4_5_D","AI4_5_M","AI4_6_D","AI4_6_M","AI4_7_D","AI4_7_M","AI4_8_D","AI4_8_M","AI4_9_D","AI4_9_M","AI4_10_D","AI4_10_M","AI6_2_D","AI6_2_M","AI6_4_D","AI6_4_M","AI6_5_D","AI6_5_M","AI6_6_D","AI6_6_M","AI6_10_D","AI6_10_M","AI6_11_D","AI6_11_M","AI6_12_D","AI6_12_M","AI7_1_D","AI7_1_M","AI7_2_D","AI7_2_M","AI7_3_D","AI7_3_M","AI7_4_D","AI7_4_M","AI7_5_D","AI7_5_M","AI7_10_D","AI7_10_M","AI7_11_D","AI7_11_M"
"ASV_412",0,0,0,0,0,0,0,0,0,0,0,0,0.00791452314998021,0.00446791226645004,0,0,0.00252158630702224,0,0.00548741485529609,0.00226757369614512,0.0021043698148501,0.000604404902932573,0.0023176761433869,0.00038454143433955,0.0241918844566713,0.00120491605751466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_286",0.00300504620967285,0,0.0107483522901082,0.0124044093199315,0.015295765788947,0.0157772028999393,0.00416366612111293,0,0.00861936278282284,0.00990377581452929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128113369596336,0,0,0,0.00051221188081704,0,0,0,5.46619160492355e-05,0
"ASV_2674",0,0,0.000236380322033427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475085934661711,0,0,0,0.00121589698457548,0.000451635185037592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2427",0,0,0.000875997664006229,0.000332489321977544,0.000457443462847014,0.000287438919229664,0.0004189852700491,0,0.00104663690934277,0.000618985988408081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74789181085639e-05,0,0,0,0,0
"ASV_432",0,0,0.00109847326121416,0,0.00140092060496898,0.0025230749576826,0.000523731587561375,0,0.00147760504848392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804663765497988,0,0.00416398848615264,0.00123089785870222,0.00475237618809405,0,0.00272129325119274,0.00228474270077841,0,0,0.00668018909042143,0.0016978760223989,0.00165002171081198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000866333174971355,0,0,0,0.000613738477928575,0,0,0,0.00110638012538975,0,0,0,0,0,0,0,0.000708559977097051,0,0,0,0.000224873508651384,0,0,0,0,0
"ASV_2349",0,0,0.00152951973080453,0,0.00237298796351888,0.000255501261537479,0.000248772504091653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_867",0,0.000264283916435943,0.00158513863010651,0.000537098135502187,0.000914886925694027,0.000766503784612437,0.000968903436988543,0.00451030927835052,0.00190857318762506,0.00410781610488999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01002004008016e-05,0,0,0,0,0,0,0,0,0
"ASV_2077",0,0,0.00119580633499263,0,0,0,0.000903436988543371,0,0.00175465599507465,0.00230712959315739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42469307426835e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1584",0,0,0,0,0,0,0,0,0,0,0,0,0.00145099591082971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1941558139895e-05,0.000112436754325692,0,0,0,0,0
"ASV_1673",0,0,0.00114018743569065,0.00079285915240799,0.00100065757497784,0.00114975567691865,0,0,0.00190857318762506,0.00140678633729109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1312",0,0,0.000556188993019828,0,0,0,0.00100818330605565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172335093945915,0.000185795903200334,0,0,0.0017717356060957,0.00140803910629367,0,0,0,0.000277537426738282,0.000521059487624837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_590",0.000396892895617168,0,0.00262799299201869,0.00291567559272616,0.00554650198702004,0.00332151639998722,0.00340425531914894,0,0.00640295521009697,0.00365764447695684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000891469906523013,0,0.00108850560524278,0,0.000969915305609921,0,0.00339925834363412,0.000480676792924438,0.00342159559834938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000504976827174486,0.00151171579743008,0.0003030985330031,0,0,0,0.000412654745529574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000730031491554538,0,0,0,0,0,0,0,0,0
"ASV_3079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116661895219009,0.000126715945089757,0,0,0,0,0,0,0,0
"ASV_697",0,0,0.00186323312661642,0.00158571830481598,0.0032021042399291,0.00309795279614193,0.0017152209492635,0.0115979381443299,0.00344774511312914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2129",0,0,0.00107066381156317,0.00184147932172178,0.000514623895702891,0,0.00265793780687398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652078733849407,0.000139346927400251,0,0.0001476995790562,0.00148223632405392,0.00172684041337903,0,0,0.000108961679015657,0.000342840350676702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2201",0,0,0,0.00322258881301312,0,0,0,0,0.00258580883484685,0.0012942434303078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000506286389334233,0,0,0,0,0,0,0
"ASV_1364",0,0,0,0,0,0,0,0,0,0,0,0,0.00131908719166337,0,0,0,0,0,0.00122316609248931,0,0.000233818868316677,0,0,0,0.000584594222833563,0,0,0,0.000475085934661711,0,0,0.000196932772074933,0,0,0,0,0.000201160022798136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_416",0,0,0.000208570872382436,0,0.000142951082139692,0,0,0,0,0.00146305779078274,0,0,0,0,0,0,0,0,0,0,0.000155879245544452,0,0,0,0.00115199449793673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07367532807635e-05,0,0,0.000529630689951331,0,0,0.000216795453489633,0,0,6.01716898884818e-05,0,0,0
"ASV_1564",0,0,0.000278094496509914,0.000255761016905803,0,0.000191625946153109,0.000379705400981997,0,0.000246267508080653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127268248624682,0,0.000326039366924704,0,0,0,0.000486358793830191,0.000265667755904466,0,0,0.000486136721762162,0.000179583040830653,0,0,1.61646204951223e-05,0,0,0,0.000622673919267106,0,0,6.1941558139895e-05,0.000199887563245674,0,0,0,2.48463254769252e-05,0
"ASV_361",0,0,0.000305903946160905,0.000255761016905803,0,0.00102200504614992,0.000497545008183306,0,0.00101585347083269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475431698910577,0,0,0,0.0251891334250344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081975612255354,0,0,0,0.000741118162026958,0,0,0,0.00110638012538975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_343",0,0,0,0.000204608813524643,0,0,0,0,0,0,0,0,0.00329771797915842,0,0,0,0,0,0,0,0,0,0,0.00100942126514132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077297452046951,0,0,0,0,0,0,0,0.000114293097193856,0.000116410369835745
"ASV_57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558924629013778,0.00178828556830322,0,0,0.000312659224605123,0,0,0.00380067567567568,0,0,0,0,0,0.000174586085488987,0,0,0.000601202404809619,0,0,0,0,0,0,0,0,0
"ASV_3891",0,0,0,0,0,0,0,0,0,0,0,0,0.00554016620498615,0,0,0.000129261593149136,0,0,0.000662080728962104,0,0.000294438574917297,0,0,0,0.00206327372764787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_467",0,0,0,0,0,0,0.00062847790507365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27407922280505e-05,0,0,0,0.00103778986544518,0.000168954593453009,0,0.00012388311627979,0.000212380535948529,0,0,0,0,0
"ASV_2515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000959487279806985,0,0.00118809404702351,0.000443098737168599,0.000393719023576822,0.000132833877952233,0,0,0.000301740034197204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_485",0.00130407665702784,7.55096904102693e-05,0.00928835618343113,0.0031202844062508,0.00308774337421734,0.00182044648845454,0.00269721767594108,0.00257731958762887,0.0101585347083269,0.00472680209329807,0.0129353233830846,0.000571291117926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_285",0.00107728071667517,0,0.0058399844267082,0.00764725440548352,0.00680447150984933,0.00472677333844336,0.00489689034369885,0.00708762886597938,0.00523318454671387,0.00258848686061561,0,0.00111251428227795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105702860344872,0,0.000718189265314825,0,0,0,0,0,0,0.000481966423005864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2024",0,0,0.00187713785144192,0,0.000657574977842582,0,0,0,0.000769585962752039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056824003949734,0,0.000312656328164082,0,0.000636898420491917,0.000345368082675806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_132",0.000396892895617168,0,0.000834283489529742,0.00107419627100437,0.000543214112130829,0.00102200504614992,0,0,0,0,0,0,0,0.00731112916328188,0.0132726583238529,0.00494425593795444,0,0.00513399359161084,0.00158226072514672,0,0.00418275975544278,0.00427918671276261,0,0,0.0225584594222834,0.00216884890352639,0,0,4.65770524178148e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5785857429144e-05,0,0,0.000108397726744816,0,0,0,0,0,0
