"","GH2_1_D","GH2_1_M","GH2_2_D","GH2_2_M","GH2_3_D","GH2_3_M","GH2_10_D","GH2_10_M","GH2_11_D","GH2_11_M","GH3_2_D","GH3_2_M","GH3_3_D","GH3_3_M","GH3_6_D","GH3_6_M","GH3_7_D","GH3_7_M","GH3_9_D","GH3_9_M","GH3_10_D","GH3_10_M","GH4_2_D","GH4_2_M","GH4_3_D","GH4_3_M","GH4_4_D","GH4_4_M","GH4_5_D","GH4_5_M","GH4_6_D","GH4_6_M","GH4_7_D","GH4_7_M","GH4_10_D","GH4_10_M","GH4_11_D","GH4_11_M","GH4_12_D","GH4_12_M","GH5_2_D","GH5_2_M","GH5_3_D","GH5_3_M","GH5_4_D","GH5_4_M","GH5_6_D","GH5_6_M","GH5_7_D","GH5_7_M","GH5_10_D","GH5_10_M"
"ASV_48",0,0,0,0,0,0,0,0,0,0,0.00077543831979602,0.00074745065935826,0,0,0,0,0,0,0,0.000246106247582885,0.000365627806789549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47408100052598e-05,0,0,0,0.00287466248714016,0.00673674312388756,0,0,0.184071542511426,0.189540461086183,0.0103260847470719,0.00335055330850453,0.0106371758750056,0.00187388648511072
"ASV_571",0,0,0,0,0,0,6.69321642515311e-05,0,0,0,3.94290671082722e-05,0,0.00134631317315659,0.000767459708365311,0,0,0,0,0,0,0,0,0.000240096038415366,0,0.000498776809253497,0,0.000155706272790148,0,0,6.61533169273107e-05,0,0.000239724534716471,0,0,0.000494649099939172,0,0,0,0.000236689848635381,0.000312624339225828,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000960384153661465,0.000183454680960844,0.00089067287366696,0,0.00133979816121755,0.000296747912648205,0.00140838739643109,0,0.00128155837498398,0,0.000271114231076469,0,0.00092245372691359,0,0.00069577317794399,0,0.000794810355911402,0.000475026593369116,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105090271933783,0.00242948486911484,0,0
"ASV_257",0,0,0,0,0,0,0.000568923396138014,0,0,0,2.62860447388481e-05,0,0.00455675227837614,0.00353031465848043,0.00011481715368276,0,0,0.000291924311987474,0,0,0,0,0.0012484993997599,9.17273404804219e-05,0.000332517872835665,0,0.000499708503373032,0,0.000174799854166979,0,0.00153787004998078,0.000566621627511659,0,0,0.000768711439094658,0.00102053833397117,0,0,0.000637017123487815,0.000203002817679109,0,0,0.000579389338493365,0,0,0,0,0,0,0,0,0
"ASV_94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345738295318127,0.000263716103881213,0.000166258936417832,0.00133091349062311,0.00021002241446113,0,0.0211657651988473,0.0134423539996295,0.0807381776239908,0.0382033735779976,0.000208176998862289,4.40451021846371e-05,0.0291909813437076,0.00127567291746396,0.000670924135874562,0,6.42861317281281e-05,0.000113681577900301,0,0,0,0,0,0.0079664570230608,0,0,0,0,0,0
"ASV_1691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298860989897545,0.00109415661225455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_6495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9424547537781e-05,0,0,0.0293501048218029,0,0,0,0,0,0
"ASV_1054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163417505728898,0.00500386204117272,0,0,0,0,0,0,0,0
"ASV_1321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138826912588626,0,0,0,0,0,0,0,0,0.000307022813129897,0,0
"ASV_646",0,0,0,0,0,0,0,0,0,0,0,0,0.00611019055509528,0.00537221795855718,0.00122854354440553,0.000312573259357662,0,0.0104296595100979,0,0,0.000564338571349087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152275403065564,0,0,0,0.000421518955955402,0,0.000235792486350461,0.000467208628675931,0.000527338747344473,0
"ASV_513",0,0,0,0,0,0,0,0,0,0,0,0,0.00507456503728252,0.00399079048349962,0.0014352144210345,0.000820504805813863,0,0.00236193306971683,0,0,0.00114457400386294,0,0,0,0.000926299788613638,0,0.00074594167894815,0,0.000184788417262235,0,0,0,0,0,0.00149063174711399,0.00293404771016711,0,0,0.00127695634387236,0.00180672507734407,0,0,0.000167131539950009,0,0.000126275504009247,0,0,0,0,0,0,0
"ASV_5824",0,0,0,0,0,0,0,0,0,0,0,0,0.00217481358740679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000961168781237985,0,0,0,0,0,0,0,0,6.90209580108972e-05,0,0,6.31385817588923e-05,0,0,0,0,0,0,0,0,0
"ASV_241",0,0.000171630962225585,0.000160964798236816,0,0,0,0.000930357083096282,0,0.000751572583939221,0.000288307088235698,0,0,0,0,0,0,0,0,0,0,0,0,0.0137334933973589,0.00321045691681477,0.0173146806640857,0.0279491833030853,0.00763684951894004,0.00276515100422191,0.00414025940298358,0.000780609139742267,0.00486992182493913,0.00359586802074707,0.00173319454866743,0,0.017987847674815,0.0170940170940171,0.00780259920980046,0,0.0102682484951201,0.0127932375701375,0,0,0,0,0,0,0,0,0,0.000600696808297625,0.00058760603275527,0
"ASV_256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194357677624077,0,0,0,0.00318602810115639,0,0,0,0,0,0,0
"ASV_350",0,0,0,0,0,0,0.000635855560389545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000672268907563025,0,0.00230387383321854,0.0405928614640048,0.000456255590036247,0,0,0,0.00852236319364347,0,0,0,0,0,0,0,0.00102565601075332,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321488030311729,0,0,0.00111462010031581,0,0,0,0,0.000912364945978391,0,0,0,9.41479788963684e-05,0,0,0,0,0,0.000213018324417225,0,8.02133675577035e-05,0,0.000571527967596849,0,4.96756472444626e-05,6.09008453037328e-05,0,0.00582590815627142,0,0,0,0,0,0,6.91115908268592e-05,0,0,0
"ASV_1418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212474297464016,0.000308264840352239,0,0.000655661270817245,0,0,0,0.000398407994178365,0.00121474243455742,0.00108481113739434,0
"ASV_8650",0,0,0,0,0,0,0,0,0,0,0,0,0.000517812758906379,0,0,0,0.00102474015517494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249462593880205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165129505242862,0,0,0,0,0,0,0
"ASV_652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162130001487431,0,0.000274838532362237,0.000154481646908688,0.00191841631090972,0,0.000710796670826756,0,0.000691115908268592,0.000573999172373286,0.00207922134667249,0.000108170017816238
"ASV_1968",0,0,0,0,0,0,0.000133864328503062,0,0.00150314516787844,0.0011669572619064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0326938478488e-05,0.00181543924285505,0,0
"ASV_3515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014519056261343,0,0,9.98856309525593e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1068",0,0,0,0,0,0,0,0,0.00024507801650192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144843044455951,0,0,0,0,0,0,0,0,0,0,4.74601517264543e-05,0,0,0.00401606425702811,0,0,0,0,0,0,0,2.84577138698832e-05,0,0,0
"ASV_3358",0,0,0,0,0,0,0,0,0,0,0,0,0.00155343827671914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014846412056735,0,0,0,0,0,0,0,0,0,0,0,4.38314534509964e-05,0.000182702535911198,0,0,0,0,0,0,0,0,0,0.00024027872331905,0,0
"ASV_2835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148743120630671,0,4.45684106533358e-05,0,0.000398253512644549,0,0.000115711085948542,5.89435836225253e-05,0.00010163469239244,0.000173534633508203,0.000165735034879691,0
"ASV_1509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000373576237371931,0.000177430801987225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233984155930013,0,0,0,0,0,0,0,0.0018381522050293,0.000114532960040723
"ASV_40",0,0,0,0,0,0,0,0,0,0,0,0,0.000932062966031483,0,6.88902922096561e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173795629708358,0,0.000621226051735706,0,0,0,0.0161634191085329,0,0.000924794521056717,0.000114182086845552,0.000422537263415558,0.0163522012578616,0.00154556950516981,0,0.286638290260551,0.0261236367519656,0.00278736195024936,0.00314965640111988
"ASV_1370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275561168838624,0,0,0.00185770016719301,0,0,0,0,0,0,0.000498776809253497,0,0.000115874435564761,0,0,0,0,0.000479449069432943,5.32545811043064e-05,0,0.000180480077004833,0,0,2.55554663142446e-05,0.000236689848635381,0.000316684395579411,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_206",0,0,0,0,0,0,0.00114454000870118,0,0,0,0,0,0.00217481358740679,0,0.000528158906940697,0,0,0,0,0,0,0,0.00139255702280912,0.00045863670240211,0.000866921597035841,0,0.00122030264954139,0,0.000644262319644008,0.000436611891720251,0.00108932461873638,0,0.00017428771997773,0,0.00127004498633031,0,0.000795169346221703,0,0.000929226813161124,0.000970353468506143,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_719",0,0,0,0,0,0,0,0,0,0,8.32391416730191e-05,0,0,0,0.000574085768413801,0,0,0.00759003211167432,0,0,0,0,0,0,0.00201885851364511,0,0.000912511180072494,0.000418144786004289,0,0,0,0,0,0,0.00100266709447129,0,0,0,0.00089708374729706,0.000385705353590308,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_696",0,0,0,0,0,0,0.000227569358455206,0,0,0,0,0,0.00310687655343828,0.00199539524174981,0,0,0,0,0,0,0,0,0,0,0,0,0.000206401338349731,0,0,0,0.000320389593745995,0,0,0,0,0,0,0,0,0.000207062874032692,0,0,0.00028226660080446,0,0,0,0,0,0,0,0,1.27258844489692e-05
"ASV_380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288115246098439,0.000389841197041793,0.00254138659952972,0,0.00198072863293514,0.00171304476846919,0.000164811291071723,0,0.00153787004998078,0,0.000556752438817748,0,0.00292778791585618,0.00459242250287026,0.00186367815520712,0,0.00111331891765531,0.00273241792596081,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160744015155864,0,0,0.000424617181072689,0,7.91055795802131e-05,0.000309988792712879,0.000414005204636858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161634769302764,0.00464116600060449,0,0,0,0,0.000943169945401843,0.000881021985503184,0.00218468909614139,0.000155892084499873
"ASV_1573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000470750330099317,0.000390716574197077,0,0.00185770016719301,0,0,0.000246401348053827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109078288462492,0,0.000118849095075562,0,0,0,0,0,0.000292707914090227,0,0,0
"ASV_14",0.0199233716475096,0.00475885849807305,0,0,0,0,0.00361433686958268,0,0.00606159627481415,0.0102005793599583,0,0,0.013877381938691,0.0217958557175748,0,0,0.00117113160591421,0,0,0.000624055127799459,0.0332641819872666,0.0274722025076887,0,0,0,0,0,0,0,0.000648302505887645,0,0,0,0,0.00512697107639655,0,0,0.00033952262388925,0.000146104844836655,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1554",0,0,0,0,0,0,0,0,0,0,6.57151118471204e-05,0,0,0.00214888718342287,0.000264079453470348,0,0,0.000424617181072689,0,0,0.000619977585425758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43923261741856e-05,0.000160185815546033,0,0
"ASV_1896",0,0,0,0,0,0,0,0,0,0,0,0,0.00331400165700083,0,0.00022963430736552,0,0,0.00100846580504764,0,0,0,0,0,0,0,0,0.000199159186126933,0,0,0,0,0,0,0,0.000367644601306141,0,0,0,0,0,0,0,0.0001968438137189,0,0,0,0,0,0,0,0,0
"ASV_17",0.0126436781609195,0.0211340125758687,0.0338397533524015,0.00194584076536403,0.0178031602204657,0.0163322713051465,0.0235802014658144,0.0132865168539326,0.0368760722163222,0.0406375705322698,0.0137300773685917,0.0202523535797548,0,0.00199539524174981,0.000769274929674493,0,0,0,0,0.000158211159160426,0.001375078490752,0.00437662644901822,0,0,0.000688787022302449,0,0.000293307165023302,0,0.000189782698809863,0,0,0,0.00064873762436155,0,0.000314169022934339,0,0.000720622220013418,0,0.00442405470165391,0.000970353468506143,0,0,0,0,0,0,0,0,0,0,0.00161214988473882,0.000203614151183507
"ASV_82",0,0,0,0,0,0,0,0,0,0,0.0580176817460943,0.0590752967557082,0,0,0,0,0,0,0,0,0.00560364356057896,0.0112077123255264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211745292318027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_238",0,0,0,0,0,0,0,0,0,0,0,0,0.00124275062137531,0.00138142747505756,0.000447786899362765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112053150875105,0,0,0,0,0,0,0,0.0172413092174535,0.00443180756344026,0.000798541531693059,0.000334054466785442
"ASV_351",0,0,0,0,0,0,0.000254342224155818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012612509316058,0,0,0.000423665905033658,0.00020232812226014,0.0057334352166769,0.00107168373422243,0.00865051903114187,0.00259338360284183,5.80959066592433e-05,0,0.0027874145226302,0,0,0,0,0.000312624339225828,0,0,0,0,0.000451677764340769,0,0,0,0,0,0,0
"ASV_27",0,0,0,0,0,0,0.000421672634784646,0,0,0,0,0,0,0,0.00274412997301797,0.00441509728842697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_735",0,0,0,0,0,0,0,0,0,0,0.000376766641256823,0,0,0,0.0115506056604857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347067281471565,0.0349554489376285,0.000159703471507786,0,9.71350030840363e-05,0,0.000652941127852485,0,0.00347184109212575,0.00696808297625245,0.000994410209278149,0.000187706795622296
"ASV_1131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000624249699879952,0.000194920598520897,0.00128256893808042,0,0.000528677112264223,0,0.000119862757143071,0,0.000704857106241189,0,0,0,0.0011096182512149,0,0.000223641378624854,0,0.000555198410379288,0.000393825466297472,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_66",0,0,0,0,0,0,0.000307887955557043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406164802759695,0.00919682990300449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761381935294979,0.315623258406093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225735428539635,0.00538206766027916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_88",0,0,0,0,0,0,0,0,0,0,0,0,0.00186412593206297,0,0,0,0,0,0,0.000272474774109623,0.093878913608508,0.0882422521883132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17273404804219e-05,0.00144882787449825,0,0.00150998873845329,0.000539541659360373,0,0,0,0.000414069650873905,0.000847231972113965,0,0.00102272043636072,0.00357188416889909,0.00504435554009393,0.000277459348554656,0.000502600666238092,0.000738930256351958,0,0,0,0,0,0,0,0,0,8.00929077730167e-05,0,0
"ASV_1237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201680672268908,0.000343977526801582,0.000558155000831295,0.00387174833635814,0.000474360970593241,0,0,0,0,0,0.000183970371087604,0,0.000635022493165153,0.00165837479270315,0.000472131799319136,0,0.000236689848635381,0.000138041916021794,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183707445892416,0,0,0,0,0,0,0,0.00129651860744298,0,0.000534403724200176,0.000604960677555959,0.00047798204670464,0,0.000109874194047815,0,0,0,6.77785577691172e-05,0,0.000588231362089826,0,0.000496980841388564,0,0.000610718251417217,0.000812011270716438,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608530914518629,0,0,0.000557310050157905,0,0,0,0,0.0238655462184874,0.00410479848649888,0.01008241692991,0.017967332123412,0.00836468581733119,0.00343957807842238,0.00257704927857603,0,0.0126874279123414,0.00566621627511659,0.00173319454866743,0,0.0132819967780964,0.0160734787600459,0.00824988196705017,0.00065714056236629,0.0081935596984396,0.0151196498607401,0.0121473548515048,0,0.000445684106533358,0,0,0.0167714884696017,4.13253878387649e-05,0,0.000325231015655808,0.000907719621427523,0.000512271925991774,0
"ASV_3204",0,0,0,0,0,0,0,0,0,0,0,0,0.000621375310687655,0.000920951650038373,0,0,0,0,0,0,7.94843058238151e-05,0,0,0,0,0,9.77690550077672e-05,0,0,0,0,0,0,0,0.000106951156743605,0.00484755708636306,0,0,8.76629069019929e-05,8.93212397788081e-05,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_441",0,0,0,0,0,0,0,0,0,0,0,0,0.0247514498757249,0.0165771297006907,0.0143176990642402,0.00113307806517152,0,0.00318462885804517,0,0,0,0,0,0,0,0,0.00128910309565797,0,0.00088398783393015,0,0,0.00152551976637754,0.000232383626636973,0,0.00135025835388801,0,0,0,0.00103734439834025,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_611",0,0,0,0,0,0,0.000167330410628828,0,0,0,0,0,0,0,0.000608530914518629,0,0,0.00220270162681458,0,0,0.000151020181065249,0,0,0,0.000356269149466784,0,0.000271580708354909,0,0,0,0,0,6.77785577691172e-05,0,0.000594915809386301,0,0,0,0.00029220968967331,0.00038976540994389,0,0,0.000148561368844453,0,0,0,0.000314072947574613,0,0,0,0,0.000117714431152965
"ASV_847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105631781388139,0.000742361490974447,0,0,0,0,0.000151020181065249,0,0.000288115246098439,0,0,0,6.88004461165769e-05,0,0,3.96919901563864e-05,0.000128155837498398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210935498937789,0
"ASV_504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480192076830732,0.000871409734564008,0.00134194712965822,0.0029038112522686,0.00258544834353873,0,0.000414525368453121,0,0.00333205177495835,0.00187420999869241,0.000358258091065334,0,0.00319516580771519,0.0107156525066973,0.00116790497726313,0.000255554663142446,0.00128280053766583,0.00325616519557291,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000544464609800363,0,0,0,0,0,0,0,0,0,0,0,4.01585899223844e-05,0,0,0,0,0,0,0,0,0,0,8.1307753913952e-05,0.0076889191462096,0,0
"ASV_364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046578631452581,0,0.00359831840961452,0.00943738656987296,0.0029729034874584,0.00128141144098089,0.00088398783393015,0,0,0.00126400209214139,0.000764929437680037,0,0.004598899739975,0,0.00280794175384539,0.00065714056236629,0.00420489743439892,0.00582212081103686,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000576230492196879,0,0.000118756383155595,0.00102843315184513,6.88004461165769e-05,0.000418144786004289,0.000229736951190886,0,0,0,0,0,0.000200533418894259,0,0.00027333946276371,0,5.55198410379288e-05,2.84203944750753e-05,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_170",0,0.000819147774258476,0.00111437168010104,0,0.00445876638138006,0.00650133471109963,0.00204812422609685,0.000365168539325843,0.0379217384200637,0.00507969631653373,0,0,0,0,0,0,0,0,0,0,4.76905834942891e-05,0,0.00014405762304922,0,0.000308766596204546,0,0.000130358740010356,0,7.99085047620475e-05,0,0,0,0.000242066277746847,0,0.000280746786451962,0,0,0,0,0.000227363155800603,0,0,0,0,0,0,0,0,0,4.00464538865084e-05,0,0
"ASV_1057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025286330507214,0.00137080191912269,0.000256268361256681,4.0299560063136e-05,5.342425169622e-05,0,0.000429784033523155,0,0.000292707914090227,0.004017994206613,0.000678006960871465,0.000391320946805803
"ASV_65",0.024904214559387,0.00521134012575869,0.011118952985897,0,0.00843097686067751,0.00698929360773845,0.0202603661189385,0.00421348314606742,0.101119189608692,0.0222133747031123,0,0,0.00165700082850041,0,0,0,0,0,0,0,0.00300450676014021,0.00263189022947717,0,0,0,0,0.000391076220031069,0.000485587493424336,0.000923942086311174,0,0,0,0.00052286315993319,0,0,0,0,0,0,0,0,0,0.000635099851810035,0,0,0,0,0,0,0,0,0
"ASV_19",0.0291187739463602,0.00843332137117536,0,0,0.000845490583946846,0.00136341456413789,0,0,0.00787517359692835,0.00104339708123395,0.0218480841854393,0.0240785890978982,0,0,0.00204374533555313,0,0,0.00541386905867679,0,0,0.0208884755704986,0.0364324580080435,0,0,0,0,0,0,0,0,0,0,0.00028563820774128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215465547871973,0,0.00298323062783445,0
"ASV_221",0,0,0,0,0,0,0,0,0,0,0.000184002313171937,0,0.00569594034797017,0,0.00190596475113382,0,0,0.00355616889148377,0,0,0.000612029154843376,0,0.000624249699879952,0.000183454680960844,0.000926299788613638,0,0.00156430488012428,0.000323724995616224,0.000179794135714607,0.00018522928739647,0.00128155837498398,0,0.000358258091065334,0,0.00209891645109324,0,0.000894565514499416,0,0.000923382619367658,0.00399103539557129,0.00193366056819872,0,0,0,0,0,0,0,8.1307753913952e-05,0,0,0
"ASV_317",0,0.000132623925356134,0,0,0,0,0,0,0.00258148844048689,0.00113949944397919,0,0,0,0,0,0,0,0,0,0,0.00133533633784009,0.0007097232079489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115506464276562,0,0,0,0,0,2.43923261741856e-05,0,0,0
"ASV_219",0,1.56028147477805e-05,0,0,0,0,0.00254342224155818,0.00101123595505618,0.000833265256106527,0.000329493815126512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179322138564948,0,0.000785773516173536,0,0.00147830733809788,0.0023418274192268,0.00243496091246956,0.00102427755742492,0,0.000119550991644015,0.00045454241616032,0,0,0,0.000970136169715388,0.000868852059666588,0,0,0,0,0,0,0,0,0.000313034852568715,0.0004805574466381,0,0
"ASV_680",0,0,0,0,0,0,0,0,0,0,0,0,0.00217481358740679,0.00153491941673062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1809",0,0,0,0,0,0,0,0,0,0,0,0,0.00227837613918807,0,0.000332969745680005,0,0,0.00151269870757146,0,0,7.94843058238151e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249699879951981,0.000470102619962162,0.00162696244923165,0.00471869328493648,0.00125289233454398,0,0,0,0,0,0,0,0.00211896979298267,0,0,0.000233649977730237,0.00135293086318742,0.00168492338673661,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393447313827885,0.0028093210314644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000720288115246098,0,0.000332517872835665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93212397788081e-05,0.00242947097030096,0,0,0,0.000281691508943705,0,0,0,0,0,0,0
"ASV_618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912926939306282,0,0,2.38452917471445e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103992958191117,0,0,0.00419287211740042,0,0,0.000926908394619053,0.00128148652436827,0.000467071461933676,7.95367778060575e-05
"ASV_246",0,0,0,0,0,0,0.000649241993239851,0,0.00568580998284454,0.0023476434327764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135382276797378,0,0.00023899102335232,0,0,0,0,0,0,0,0.00161095179845055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
